,2,4,6,8
10000,0.10050251256281408,0.43478260869565216,0.9130434782608695,0.9210526315789475
1000,0.10638297872340426,0.19607843137254904,1.0,1.0
20000,0.11532125205930807,0.32312925170068024,0.7792207792207791,0.9633027522935782
2000,0.12195121951219512,0.11834319526627218,0.7142857142857143,1.0
4000,0.12727272727272726,0.9090909090909091,0.603448275862069,0.930232558139535
6000,0.18604651162790697,0.5072463768115943,0.8552631578947368,1.0
8000,0.12237762237762237,0.2702702702702703,0.8333333333333334,0.9770114942528735
