,2,4,6,8
10000,0.10640584694754943,0.37943262411347517,0.8365384615384616,0.9536082474226806
1000,0.12919896640826872,0.30612244897959184,0.9693877551020408,0.9595959595959594
20000,0.10746936393697723,0.31550802139037437,0.8114674441205052,0.9695719443011861
2000,0.12114537444933922,0.14778325123152708,0.8980582524271844,0.9134615384615385
4000,0.11991657977059436,0.901015228426396,0.7062780269058297,0.94147582697201
6000,0.10075566750629722,0.40875912408759124,0.7920792079207921,0.9691252144082333
8000,0.11478599221789883,0.17673888255416187,0.7997823721436345,0.9487179487179489
