,2,4,6,8
10000,0.5813953488372092,0.9323770491803279,0.9841269841269842,1.0
1000,1.0,1.0,1.0,1.0
20000,0.456158134820071,0.8469289827255279,0.9708485163977093,0.9994683678894206
2000,1.0,1.0,1.0,1.0
4000,0.9283819628647214,1.0,1.0,1.0
6000,0.8770343580470162,0.9552495697074009,0.9803921568627451,1.0
8000,0.755894590846047,0.8552631578947368,0.9894459102902374,1.0
