,2,4,6,8
10000,0.10989010989010987,0.7943925233644861,0.9090909090909092,0.9813084112149532
1000,0.10989010989010987,0.5555555555555556,1.0,1.0
20000,0.17777777777777778,0.8167330677290835,0.8878504672897196,0.9905660377358492
2000,0.2777777777777778,0.18518518518518517,0.8695652173913042,1.0
4000,0.11627906976744184,0.888888888888889,0.7142857142857143,0.9756097560975611
6000,0.26315789473684215,0.8461538461538461,0.9154929577464789,1.0
8000,0.35398230088495575,0.7526881720430108,0.8673469387755102,1.0
