,2,4,6,8
10000,0.09726412150213251,0.09709773794280838,0.8665338645418326,0.9842931937172775
1000,0.09783728115345006,0.1264591439688716,0.9793814432989691,0.9895833333333334
20000,0.10643588978414403,0.09639048400328137,0.8255066732575382,0.986842105263158
2000,0.09733606557377049,0.09733606557377049,0.9547738693467335,0.9793814432989691
4000,0.09733606557377049,0.8987341772151899,0.7017543859649122,0.9718670076726343
6000,0.10009532888465206,0.23450586264656614,0.7877280265339968,0.982608695652174
8000,0.09658725048293625,0.09624021557808289,0.7966706302021402,0.9778357235984355
