,2,4,6,8
10000,0.09803921568627452,0.1293103448275862,0.9174311926605504,0.9813084112149532
1000,0.17857142857142855,0.09433962264150944,1.0,1.0
20000,0.09803921568627452,0.09686346863468635,0.7641921397379913,0.9905660377358492
2000,0.09259259259259259,0.12658227848101267,0.8333333333333334,1.0
4000,0.09259259259259259,0.9090909090909091,0.7272727272727273,1.0
6000,0.19125683060109291,0.20408163265306123,0.8552631578947368,1.0
8000,0.11182108626198081,0.10752688172043011,0.8421052631578948,1.0
