,0.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.03,0.031,0.032,0.033,0.034,0.035,0.036,0.037,0.038,0.039,0.04,0.041,0.042,0.043,0.044,0.045,0.046,0.047,0.048,0.049,0.05,0.051,0.052,0.053,0.054,0.055,0.056,0.057,0.058,0.059,0.06,0.061,0.062,0.063,0.064,0.065,0.066,0.067,0.068,0.069,0.07,0.071,0.072,0.073,0.074,0.075,0.076,0.077,0.078,0.079,0.08,0.081,0.082,0.083,0.084,0.085,0.086,0.087,0.088,0.089,0.09,0.091,0.092,0.093,0.094,0.095,0.096,0.097,0.098,0.099,0.1,0.2,0.3,0.4,0.5
Recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Precision,0.020833333333333332,0.45045045045045046,0.45045045045045046,0.45045045045045046,0.45045045045045046,0.45045045045045046,0.45045045045045046,0.45045045045045046,0.45045045045045046,0.45045045045045046,0.45045045045045046,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.6637168141592921,0.6637168141592921,0.6637168141592921,0.6637168141592921,0.6637168141592921,0.6637168141592921,0.6637168141592921,0.6637168141592921,0.6637168141592921,0.6637168141592921,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.7614213197969543,0.7614213197969543,0.7614213197969543,0.7614213197969543,0.7614213197969543,0.7614213197969543,0.7614213197969543,0.7614213197969543,0.7614213197969543,0.7614213197969543,0.7853403141361257,0.7853403141361257,0.7853403141361257,0.7853403141361257,0.7853403141361257,0.7853403141361257,0.7853403141361257,0.7853403141361257,0.7853403141361257,0.7853403141361257,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644,0.9375,0.9933774834437086,1.0,1.0
GMean,0.0,0.07392212709545729,0.07392212709545729,0.07392212709545729,0.07392212709545729,0.07392212709545729,0.07392212709545729,0.07392212709545729,0.07392212709545729,0.07392212709545729,0.07392212709545729,0.0985329278164293,0.0985329278164293,0.0985329278164293,0.0985329278164293,0.0985329278164293,0.0985329278164293,0.0985329278164293,0.0985329278164293,0.0985329278164293,0.0985329278164293,0.11470786693528089,0.11470786693528089,0.11470786693528089,0.11470786693528089,0.11470786693528089,0.11470786693528089,0.11470786693528089,0.11470786693528089,0.11470786693528089,0.11470786693528089,0.13483997249264842,0.13483997249264842,0.13483997249264842,0.13483997249264842,0.13483997249264842,0.13483997249264842,0.13483997249264842,0.13483997249264842,0.13483997249264842,0.13483997249264842,0.14586499149789456,0.14586499149789456,0.14586499149789456,0.14586499149789456,0.14586499149789456,0.14586499149789456,0.14586499149789456,0.14586499149789456,0.14586499149789456,0.14586499149789456,0.15617376188860607,0.15617376188860607,0.15617376188860607,0.15617376188860607,0.15617376188860607,0.15617376188860607,0.15617376188860607,0.15617376188860607,0.15617376188860607,0.15617376188860607,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.18257418583505536,0.18257418583505536,0.18257418583505536,0.18257418583505536,0.18257418583505536,0.18257418583505536,0.18257418583505536,0.18257418583505536,0.18257418583505536,0.18257418583505536,0.1889822365046136,0.1889822365046136,0.1889822365046136,0.1889822365046136,0.1889822365046136,0.1889822365046136,0.1889822365046136,0.1889822365046136,0.1889822365046136,0.1889822365046136,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.31622776601683794,1.0,0.0,0.0
F1Score,0.04081632653061225,0.6211180124223602,0.6211180124223602,0.6211180124223602,0.6211180124223602,0.6211180124223602,0.6211180124223602,0.6211180124223602,0.6211180124223602,0.6211180124223602,0.6211180124223602,0.7444168734491314,0.7444168734491314,0.7444168734491314,0.7444168734491314,0.7444168734491314,0.7444168734491314,0.7444168734491314,0.7444168734491314,0.7444168734491314,0.7444168734491314,0.797872340425532,0.797872340425532,0.797872340425532,0.797872340425532,0.797872340425532,0.797872340425532,0.797872340425532,0.797872340425532,0.797872340425532,0.797872340425532,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8645533141210375,0.8645533141210375,0.8645533141210375,0.8645533141210375,0.8645533141210375,0.8645533141210375,0.8645533141210375,0.8645533141210375,0.8645533141210375,0.8645533141210375,0.8797653958944281,0.8797653958944281,0.8797653958944281,0.8797653958944281,0.8797653958944281,0.8797653958944281,0.8797653958944281,0.8797653958944281,0.8797653958944281,0.8797653958944281,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9174311926605504,0.9174311926605504,0.9174311926605504,0.9174311926605504,0.9174311926605504,0.9174311926605504,0.9174311926605504,0.9174311926605504,0.9174311926605504,0.9174311926605504,0.967741935483871,0.9966777408637874,1.0,1.0
F2Score,0.09615384615384615,0.8038585209003215,0.8038585209003215,0.8038585209003215,0.8038585209003215,0.8038585209003215,0.8038585209003215,0.8038585209003215,0.8038585209003215,0.8038585209003215,0.8038585209003215,0.8792497069167644,0.8792497069167644,0.8792497069167644,0.8792497069167644,0.8792497069167644,0.8792497069167644,0.8792497069167644,0.8792497069167644,0.8792497069167644,0.8792497069167644,0.9079903147699757,0.9079903147699757,0.9079903147699757,0.9079903147699757,0.9079903147699757,0.9079903147699757,0.9079903147699757,0.9079903147699757,0.9079903147699757,0.9079903147699757,0.9316770186335404,0.9316770186335404,0.9316770186335404,0.9316770186335404,0.9316770186335404,0.9316770186335404,0.9316770186335404,0.9316770186335404,0.9316770186335404,0.9316770186335404,0.9410288582183187,0.9410288582183187,0.9410288582183187,0.9410288582183187,0.9410288582183187,0.9410288582183187,0.9410288582183187,0.9410288582183187,0.9410288582183187,0.9410288582183187,0.9481668773704172,0.9481668773704172,0.9481668773704172,0.9481668773704172,0.9481668773704172,0.9481668773704172,0.9481668773704172,0.9481668773704172,0.9481668773704172,0.9481668773704172,0.9541984732824428,0.9541984732824428,0.9541984732824428,0.9541984732824428,0.9541984732824428,0.9541984732824428,0.9541984732824428,0.9541984732824428,0.9541984732824428,0.9541984732824428,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9640102827763495,0.9640102827763495,0.9640102827763495,0.9640102827763495,0.9640102827763495,0.9640102827763495,0.9640102827763495,0.9640102827763495,0.9640102827763495,0.9640102827763495,0.9652509652509651,0.9652509652509651,0.9652509652509651,0.9652509652509651,0.9652509652509651,0.9652509652509651,0.9652509652509651,0.9652509652509651,0.9652509652509651,0.9652509652509651,0.9868421052631579,0.9986684420772304,1.0,1.0
F05Score,0.025906735751295335,0.5060728744939271,0.5060728744939271,0.5060728744939271,0.5060728744939271,0.5060728744939271,0.5060728744939271,0.5060728744939271,0.5060728744939271,0.5060728744939271,0.5060728744939271,0.6454388984509467,0.6454388984509467,0.6454388984509467,0.6454388984509467,0.6454388984509467,0.6454388984509467,0.6454388984509467,0.6454388984509467,0.6454388984509467,0.6454388984509467,0.7115749525616698,0.7115749525616698,0.7115749525616698,0.7115749525616698,0.7115749525616698,0.7115749525616698,0.7115749525616698,0.7115749525616698,0.7115749525616698,0.7115749525616698,0.7731958762886598,0.7731958762886598,0.7731958762886598,0.7731958762886598,0.7731958762886598,0.7731958762886598,0.7731958762886598,0.7731958762886598,0.7731958762886598,0.7731958762886598,0.7995735607675905,0.7995735607675905,0.7995735607675905,0.7995735607675905,0.7995735607675905,0.7995735607675905,0.7995735607675905,0.7995735607675905,0.7995735607675905,0.7995735607675905,0.8205689277899344,0.8205689277899344,0.8205689277899344,0.8205689277899344,0.8205689277899344,0.8205689277899344,0.8205689277899344,0.8205689277899344,0.8205689277899344,0.8205689277899344,0.8389261744966443,0.8389261744966443,0.8389261744966443,0.8389261744966443,0.8389261744966443,0.8389261744966443,0.8389261744966443,0.8389261744966443,0.8389261744966443,0.8389261744966443,0.8620689655172415,0.8620689655172415,0.8620689655172415,0.8620689655172415,0.8620689655172415,0.8620689655172415,0.8620689655172415,0.8620689655172415,0.8620689655172415,0.8620689655172415,0.8700696055684454,0.8700696055684454,0.8700696055684454,0.8700696055684454,0.8700696055684454,0.8700696055684454,0.8700696055684454,0.8700696055684454,0.8700696055684454,0.8700696055684454,0.8741258741258741,0.8741258741258741,0.8741258741258741,0.8741258741258741,0.8741258741258741,0.8741258741258741,0.8741258741258741,0.8741258741258741,0.8741258741258741,0.8741258741258741,0.9493670886075949,0.9946949602122016,1.0,1.0
LR+,1.0,38.52459016393443,38.52459016393443,38.52459016393443,38.52459016393443,38.52459016393443,38.52459016393443,38.52459016393443,38.52459016393443,38.52459016393443,38.52459016393443,68.44660194174757,68.44660194174757,68.44660194174757,68.44660194174757,68.44660194174757,68.44660194174757,68.44660194174757,68.44660194174757,68.44660194174757,68.44660194174757,92.76315789473685,92.76315789473685,92.76315789473685,92.76315789473685,92.76315789473685,92.76315789473685,92.76315789473685,92.76315789473685,92.76315789473685,92.76315789473685,128.1818181818182,128.1818181818182,128.1818181818182,128.1818181818182,128.1818181818182,128.1818181818182,128.1818181818182,128.1818181818182,128.1818181818182,128.1818181818182,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,171.95121951219514,171.95121951219514,171.95121951219514,171.95121951219514,171.95121951219514,171.95121951219514,171.95121951219514,171.95121951219514,171.95121951219514,171.95121951219514,195.83333333333334,195.83333333333334,195.83333333333334,195.83333333333334,195.83333333333334,195.83333333333334,195.83333333333334,195.83333333333334,195.83333333333334,195.83333333333334,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,251.78571428571428,251.78571428571428,251.78571428571428,251.78571428571428,251.78571428571428,251.78571428571428,251.78571428571428,251.78571428571428,251.78571428571428,251.78571428571428,261.11111111111114,261.11111111111114,261.11111111111114,261.11111111111114,261.11111111111114,261.11111111111114,261.11111111111114,261.11111111111114,261.11111111111114,261.11111111111114,705.0,7050.0,0.0,0.0
TPR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FPR,1.0,0.02595744680851064,0.02595744680851064,0.02595744680851064,0.02595744680851064,0.02595744680851064,0.02595744680851064,0.02595744680851064,0.02595744680851064,0.02595744680851064,0.02595744680851064,0.014609929078014184,0.014609929078014184,0.014609929078014184,0.014609929078014184,0.014609929078014184,0.014609929078014184,0.014609929078014184,0.014609929078014184,0.014609929078014184,0.014609929078014184,0.01078014184397163,0.01078014184397163,0.01078014184397163,0.01078014184397163,0.01078014184397163,0.01078014184397163,0.01078014184397163,0.01078014184397163,0.01078014184397163,0.01078014184397163,0.007801418439716312,0.007801418439716312,0.007801418439716312,0.007801418439716312,0.007801418439716312,0.007801418439716312,0.007801418439716312,0.007801418439716312,0.007801418439716312,0.007801418439716312,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0058156028368794325,0.0058156028368794325,0.0058156028368794325,0.0058156028368794325,0.0058156028368794325,0.0058156028368794325,0.0058156028368794325,0.0058156028368794325,0.0058156028368794325,0.0058156028368794325,0.005106382978723404,0.005106382978723404,0.005106382978723404,0.005106382978723404,0.005106382978723404,0.005106382978723404,0.005106382978723404,0.005106382978723404,0.005106382978723404,0.005106382978723404,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.003971631205673759,0.003971631205673759,0.003971631205673759,0.003971631205673759,0.003971631205673759,0.003971631205673759,0.003971631205673759,0.003971631205673759,0.003971631205673759,0.003971631205673759,0.003829787234042553,0.003829787234042553,0.003829787234042553,0.003829787234042553,0.003829787234042553,0.003829787234042553,0.003829787234042553,0.003829787234042553,0.003829787234042553,0.003829787234042553,0.0014184397163120568,0.00014184397163120567,0.0,0.0
