,2,4,6,8
1000,0.1075268817204301,0.22222222222222224,1.0,1.0
2000,0.125,0.11764705882352942,0.8333333333333334,1.0
4000,0.15086206896551724,0.9090909090909091,0.7407407407407408,1.0
6000,0.22058823529411764,0.625,0.8450704225352113,1.0
8000,0.11560693641618498,0.4787234042553192,0.808080808080808,1.0
10000,0.10050251256281408,0.5970149253731342,0.8771929824561404,0.9545454545454545
20000,0.1147396293027361,0.6190476190476191,0.7976653696498054,0.9813084112149532
