,2,4,6,8
1000,0.16216216216216217,0.36,0.9595959595959594,0.9895833333333334
2000,0.14888337468982635,0.15503875968992248,0.945273631840796,0.994764397905759
4000,0.11421911421911422,0.9057071960297766,0.7743362831858406,0.97911227154047
6000,0.12708498808578236,0.7057057057057057,0.7928571428571428,0.9219858156028369
8000,0.11639937920331092,0.5671296296296297,0.7886266094420602,0.9802631578947367
10000,0.10526315789473685,0.6459525756336877,0.8466933867735471,0.9811122770199371
20000,0.10930156301235107,0.5409904286308781,0.8221559860904124,0.9863588667366211
